rating,title,text,price,review_date
88.0,Organic Toraja,"A coffee whose uncompromisingly earthy character requires the same reorientation of conventional taste as do peaty malt whiskies. Distinct moist fallen leaf notes in the aroma with hints of sweet fruit ferment that with some imagination read as chocolate. In the cup the fallen leaf tones turn distinctly humus-like with continued hints of a sort of fermented chocolate. Medium body, syrupy mouthfeel. The chocolate notes persist in the finish, softening and complicating a hardish astringency.",, Jan 2006
89.0,Daterra Brazil Sweet Yellow Bourbon,"I found myself using the term ""delicate"" several times in describing this coffee: delicate coffee fruit tones in the aroma, delicate but smooth mouthfeel, and a delicately complex flavor: nuts, dried fruit (raisins perhaps) with hints of wine and semi-sweet chocolate. Roaster Bob Baker nominated this coffee, citing its ""sweet, honey laden cup.""",, Jan 2006
89.0,Black Apron Kirinyaga Kenya,"Delicately fruity aroma, sweet cherry with a hint of chocolate. In the cup sweet, rich, surprisingly full-bodied, with a dry, wine-toned black currant fruit and a slight burned undercurrent. Sweetly rich short finish, but a hint of burned astringency shadows the long. This was the highest rated of three Starbucks coffees nominated and reviewed for this article.",, Jan 2006
89.0,Roastmaster Blend,"Impressively round, deep aroma with semi-sweet chocolate and hints of blueberry and fresh-cup cedar. Quiets in the cup, but the pleasing complex of semi-sweet chocolate, cedar and blueberry persists. Blueberry dominates the in the richly sweet though slightly astringent finish.",, Jan 2006
89.0,Papua New Guinea Kinjibi Medium Roast,"Richly mid-toned aroma with sweet earth notes complicated by hints of caramel, chocolate and Mediterranean herbs. In the cup a lush sweetness envelopes intensified chocolate and caramel notes and continuing sweet earth and pungent herb tones, with a hint of grapefruity citrus. This complexity fades rather quickly in an otherwise pleasant finish. Nominating reader Al Welker cites this coffee as ""very special giving a mellow low acid cup when roasted medium.""",, Jan 2006
89.0,Smooth Groove (Fair Trade Organic Blend),"A wonderfully deeply dimensioned coffee. Low-toned, resonant aroma complicated by vanilla, caramel and chocolate notes. In the cup roundly bittersweet, big-bodied, simple but lush. With patience vanilla and dark chocolate notes re-emerge. The finish is sweet and rich, though marred by a mild but distinct astringency. Reader Steve Prenzlauer nominated The Groovy Mind roasting company generally for its coffee quality and devotion to organic and Fair-Trade principles.",, Jan 2006
90.0,Sumatra Dark,"In the aroma the earthy scent of moist fallen leaves and sweet grapefruit, with a hint of semi-sweet chocolate. In the cup I couldn't find the chocolate, but the fresh-turned, leafy earth tones and the sweet grapefruit intensified. The earth tones remain soft and free of hardness in the long, sweet finish. This is one of several Van Houtte coffees cited by reader Carolyn Jones, who simply testifies that Van Houtte has ""awesome coffee!""",, Jan 2006
91.0,Costa Rica Tres Rios,"A big, deep, simple gesture of a coffee. Roundly resonant aroma with fresh-cut cedar and semi-sweet chocolate notes. Reveals a slight bitter edge in the cup, but remains fundamentally deep, rich and full-bodied, complicated by continuing cedar and raisin-toned dark chocolate notes.",, Jan 2006
93.0,Colombia Tres Santos Micro-Lot Almaguer,"Pure yet extravagant notes of coffee fruit and flowers themselves carry with breathtaking simplicity from aroma into the sweetly acidy cup. I don't recall having experienced the taste of the coffee fruit (think sweetly tart cherries) and the voluptuous scent of the coffee flower (jasmine) so distinctly and so intensely. The slightly astringent finish and turn toward ripe tomato as the cup cools reveals that, at this writing, the coffee is perhaps a bit young, but drink it now because tomorrow it will be out the roaster door. Nominated by reader Herman Reichold who calls it ""one of - if not the - best coffees I have had the pleasure to drink.""",, Jan 2006
95.0,"Hamma Cooperative Yirgacheffe, Fair-Trade Organic","The scent of blueberry fills the room simply in the act of grinding this explosively fragrant coffee. Blueberry continues richly to dominate the wet aroma, nuanced by hints of other low-acid fruit - peach perhaps, and chocolate. In the cup the fruit inclines more toward wine and a lush, minty chocolate, but the blueberry reasserts itself in the finish. Only in the long finish is there a hint of the serendipitous ferment responsible for much of this aromatic excitement. Probably as close to a perfect example of this coffee type as this imperfect world allows, tactfully roasted.",, Jan 2006
73.0,Cafe Kind of Day 100% Colombian,"(Tasted as produced by the Melitta One:One single-serve brewing device using a Melitta 44mm pod at a cup volume of 8 ounces): Soft, shallow aroma with vanilla- and peach-toned fruit notes. In the cup this coffee landed on the palate like a liquid brick: bitter, hard and monotoned. Some sweetness and vague suggestions of vanilla and caramel were quite overwhelmed by bitterness in the cup and a soapy astringency in the finish.",, Dec 2005
75.0,Colombian Dark Roast,"(As brewed in a Juan Valdez Pod Coffee Maker in a Juan Valdez 55mm pod at a cup volume of 5 ounces): Shallow, sweet, smoky aroma, with some peach-toned fruit and a hint of cardboard. In the cup simple and bittersweet with a possibility of reading the bitter side as walnut. The cardboard tones hinted in the aroma turn disturbingly old-board woody.",, Dec 2005
79.0,Arabica Express Organic Colombian,"(As brewed in a Krups 1010 single-serve brewing device in a Podhead Sensation 62mm pod at a cup volume of 6 ounces):  Simple, sweet, subdued, vaguely fruity aroma, with a slight hint of smoke. Bitterish, simple and shallow in the cup, with the only complication the same remote hints of fruit and smoke.",, Dec 2005
81.0,Arabica Express Guatemala Antigua,"(As brewed in a Black & Decker single-serve brewing device in a Podhead Sensation 62mm pod at a cup volume of 7 ounces):  Good complexity in the aroma -- caramel, sweet floral grass, hints of fresh leather and semi-sweet chocolate ? although the general impression remains shallow and thin. In the cup watery, half-heartedly bittersweet, with vague hints of fruit and chocolate. Simple but surprisingly rich finish.",, Dec 2005
81.0,Colombia,"(As brewed in a Flavia Fusion Drink Station using a Flavia proprietary single-serve pouch at a cup volume of 7 ounces): Subdued, delicate, vanilla-toned aroma. In the cup excellent body and mouthfeel, good sweetness, but very flat and monotoned in flavor, with a hint of fruit and cardboardy stale notes. No flavor whatsoever persists in the simple, slightly astringent finish.",, Dec 2005
81.0,Sumatran Reserve (K-Cup),"(As brewed in a Keurig B60 single-serve brewing device using a ""K-Cup"" capsule at a cup volume of 7.25 ounces): Sweet, simple, caramelly aroma. In the cup medium-bodied but lean in mouthfeel, with a thinly pungent, musty/malty character and hints of cherryish fruit. A mild musty astringency in the finish leans toward rich.",, Dec 2005
82.0,Dark Roast,"(As brewed in a Senseo HD7810 single-serve brewing device in a Senseo brand 62mm pod at a cup volume of 8 ounces): Ingratiatingly sweet and caramelly aroma with remote suggestions of low-acid fruit: banana perhaps. In the cup thin bodied and lean. The sweet, mildly fermented fruit reads as a sort of dilute, wine-toned chocolate. The sweet chocolate persists rather richly in the short finish, but seems to grow a bit cloying in the long. (Same coffee, same pod as brewed in a Black & Decker One-Cup Coffee Maker at a cup volume of 7 ounces): The musty-fermented notes that read as caramelly and chocolaty in the Senseo cup come across here as, well, musty and fermented, although they charitably can be read as a sort of twisted semi-sweet chocolate, think chocolate crossed with fresh tobacco. Rated 78 as brewed in the Black & Decker.",, Dec 2005
83.0,Arabica Express Kenya AA,"(As brewed in a Juan Valdez Pod Coffee Maker in a Podhead Sensation 62mm pod at a cup volume of 5 ounces):  Flowers edging on sweet grass in the delicate, rather shallow aroma. In the cup softly and gently acidy, with tart but sweet cherry notes and a light (rather than thin) body and smooth mouthfeel. Short, clean, simple finish.",, Dec 2005
83.0,French Roast,"(As brewed in a Flavia Fusion Drink Station using a Flavia proprietary single-serve pouch at a cup volume of 7 ounces): Simple, smoky aroma with hints of flowers and fruit. In the cup shallow and sharply smoky, with muted complications of walnut and chocolate. The finish is heavy and rather astringent but rich, with continued hints of walnut and chocolate.",, Dec 2005
83.0,Colombia (K-Cup),"(As brewed in a Keurig B60 single-serve brewing device using a ""K-Cup"" capsule at a cup volume of 7.25 ounces): Distinct vanilla and caramel aroma with a hint of sweetly acidy fruit, orange perhaps. In the cup light in body and delicate in mouthfeel, soft and simple in flavor with dilute hints of caramel and orange. Moderately rich in the short finish, very slightly astringent in the long.",, Dec 2005
84.0,Arabica Express Kenya AA,"(As brewed in a Melitta One:One single-serve brewing device in a Podhead Arabica Express brand 44mm pod at a cup volume of 5 ounces):  Subdued, faintly rich aroma, with wine and walnut notes and regrettable hints of cardboard. In the cup medium bodied with a roundly acidy, wine-like character and a touch of lush sweetness, though the cardboard still lurks. Rich in the short finish, mildly astringent in the long.",, Dec 2005
84.0,Ethiopian Kimssa (K-Cup),"(As brewed in a Keurig B60 single-serve brewing device using a ""K-Cup"" capsule at a cup volume of 5.25 ounces): Sweet, round aroma complicated by cherry-toned fruit notes. Rather rich in the cup, with decent body and sweet, wine-toned acidity but little else in the way of nuance. Clean, round short finish, slight bitterness in the long.",, Dec 2005
84.0,Toscana Light Roast,"(As brewed in a Bunn My Cafe single-serve brewing device using a 62mm pod at a cup volume of 5 ounces): Lovely aroma: balanced, delicately sweet, floral, with orange-toned citrus notes. Radically simplifies in the cup: turns ordinary, sweetly shallow, gently acidy, lean-bodied. The orange notes resurface in the thin but cleanly refreshing finish. (Same pod as brewed in the Krups 1010 at a cup volume of 6 ounces: Watery, shallow, delicately sweet acidity, remote suggestions of caramel and fruit, basically underextracted. Rating 79.)",, Dec 2005
84.0,Carte Noire,"(Tasted as produced by a Braun Tassimo Single Serve Coffee Maker brewing a Tassimo T-Disc at a cup volume determined by the coding on the capsule, in this case 3.5 ounces): Simple, sweetly smoky aroma, with some depth of sensation and floral and fruit hints. As would be expected given the short serving size, full-bodied in the cup, with a fermented musty fruit that reads as walnut and bitterish semi-sweet chocolate. Cardboardy undertones, perhaps owing to staling. Simple but surprisingly clean short finish, with some mild astringency in the long.",, Dec 2005
85.0,Arabica Express Sensation Brasil Santos,"(As brewed in a Senseo single-serve brewing device in a Podhead Sensation 62mm pod at a cup volume of 5 ounces):  Sweet, round, fairly deep aroma with hunts of chocolate and cherry. In the cup the chocolate and tart cherry notes grow more distinct, complicating a rather rich, sweetly balanced cup and carrying into the clean, round finish.",, Dec 2005
86.0,Folgers 100% Colombian,"(As tasted in a Krups 1010 single-serve brewing device using a 62mm diameter ""Home Cafe"" pod at a cup volume of 7.5 ounces): Sweetly acidy, winey, high-toned aroma, with some rounding caramel and vanilla notes. In the cup surprisingly full-bodied, sweetly balanced, complicated by wine (more rose than cabernet), vanilla, floral notes. Cleanly sweet, cherry-toned finish. (In the Black & Decker One Cup Coffee Maker and Mr. Coffee AT13, lower-priced single-serve machines taking similar-sized pods, the same Folgers 100% Colombia pod attracted a rating of 81. In the Bunn My Cafe, a machine designed to take multiple sizes of pod, the same pod scored 82.)",, Dec 2005
86.0,Douwe Egberts,"(As brewed in a Bunn My Cafe MCP single-serve brewing device using a 62mm pod at a cup volume of 5 ounces): Distinct sweet cocoa notes in the aroma, along with hints of low-acid fruit, cherry perhaps. In the cup richly acidy, lean-bodied but rich, with continued sweet cocoa and tart cherry notes with a shimmer of vanilla. Rich, tart but not overly astringent finish. The same pod brewed in the Krups 1010 at a cup volume of 6 ounces scored an 85 with a basically similar profile and description.",, Dec 2005
86.0,Breakfast Blend (K-Cup),"(As brewed in a Keurig B60 single-serve brewing device using a ""K-Cup"" capsule at a cup volume of 5.25 ounces): Subdued aroma, with dry fruit (cherry?) and fresh leather notes. In the cup shallow in sensation but crisply balanced, with suggestions of Meyer lemon, white wine, tart cherry edging toward chocolate. Thin but pleasantly sweet, cherry-toned finish.",, Dec 2005
93.0,Owner’s Reserve Kenya,"Sweet-toned aroma with a tightly knit, fruit-toned complexity: chocolate, dry berry, banana perhaps. Very sweet in the cup, almost sugary in impression, complicated by a classic African tart berry character: black currant or cassis, with hints of sweet lemon and chocolate. Tartly sweet, clean finish.",, Dec 2005
93.0,Kenya Tegu Nyeri,"Elegantly high-toned aroma: lemon, peach, berry, a delicate hint of walnut. In the cup medium in body but silky in mouthfeel, with crisply sweet, delicately acidy dry berry and Meyer lemon notes. The finish hovers on the edge of astringency but stays on the rich, bracing side of the sensation.",, Dec 2005
94.0,Sumatra Golden Mandheling,"An extraordinary coffee in the earth and fruit style of traditional Indonesias. In the aroma moist leaves turning toward fresh earth, together with buttery, candyish top notes. In the cup full-bodied, with pungent, moist earth tones and crisp, low-acid fruit notes suggesting pear and cherry. The pungent tones smooth out in a sweetly rich finish.",, Dec 2005
87.0,Heifer Hope Blend,"Dominated by a sweetly fermented fruit that reads as a rich, brandy-toned, cherryish chocolate. This lush flavor complex is heady in the aroma and sweetly refreshing in the cup. As the coffee cools, however, the ferment reveals a very slight bitter edge.",, Nov 2005
87.0,"Mayan Harvest Breakfast Blend, Organic Fair Trade","A rich and vividly fermented fruit dominates. The cherry-toned ferment is overlaid by a cedary roastiness in the aroma. In the cup the ferment deepens toward a dark chocolate and brandied cherry, but also displays a distracting pine or rosemary pungency. Smoothes out toward a cleanly rich chocolate in the short finish, though slightly astringent in the long.",, Nov 2005
88.0,Owner’s Reserve Guatemala,"A subtle, quietly complex profile. Delicate aroma, complicated by suggestions of spicy cherry and dry chocolate. In the cup sweetly and softly acidy, buoyant, with a tart chocolate complication; think pie cherries and milk chocolate. The chocolate persists in the simple but rich finish.",, Nov 2005
88.0,Organic Mexican Select Fair-Trade Medium Roast,"Intense aroma with a tightly knit complexity: muted spice, apple, pear, chocolate. In the cup sweet, delicate and balanced, with subtle but distinct chocolate notes and a quietly vibrant acidity. The chocolate turns toward cocoa in the mildly astringent finish.",, Nov 2005
89.0,Mexican Altura (Chiapas),"Mild, pleasingly sweet fermented fruit notes complicate aroma and cup and read as chocolate, red wine, cedary cherries, perhaps with a hint of sweet herb. The acidity is low-toned and balanced, the mouthfeel roundly smooth. The finish is clean but slightly thin.",, Nov 2005
89.0,El Injerto Guatemala SHB Huehuetenango,"This light-to-medium-roasted coffee is gently acidy with a floral and high-toned fruit character that quite simply represents the fresh, delicate taste of the coffee flower and fruit itself, carried with a roastmaster's tact from coffee to cup. The downside of this respectful roast is a slight, residual vegetal or tea-like character that some palates will find elegant and refreshing and others, well, too tea-like.",, Nov 2005
90.0,"Songbird Shadegrown Guatemalan, Organic Fair-Trade","Rich aroma complicated by smoky semi-sweet chocolate and caramel. The cup is simple but satisfying: very sweet, deep, roundly roasty. The real glory of this coffee is an extraordinarily long, lushly vibrant, deeply chocolaty finish.",, Nov 2005
90.0,Guatemala El Cuervo,"Intense, very deep aroma, with buttery or perhaps toffee-like notes and hints of flowers and wine. In the cup very sweet and very acidy, though never sharp. Continued hints of flowers and white wine. Rich, complex, slightly astringent in the finish.",, Nov 2005
90.0,Guatemala Finca Dos Marias,"A cabernet sort of coffee: boldly and richly dry, with fruit that reads as a wine-toned dry cherry or black currant with a rounding halo of chocolate. Tartly rich, long finish.",, Nov 2005
91.0,Guatemala Huehuetenango El Injerto,"Deep, complex aroma: slightly smoky cedar, chocolate and vanilla with floral top notes. Settles out to a rich semi-sweet chocolate in the cup with shimmery hints of flowers and vanilla. Rounds and sweetens as it cools without losing complexity. Very rich in the short finish, slightly astringent in the long.",, Nov 2005
92.0,Guatemala Huehuetenango,"Sweet-impressioned, deep aroma complicated by dried cherry and hints of chocolate and cedar. Simplifies slightly in the cup, but a silky sweetness and quiet, vibrant acidity compensate. Almost sugary sweet in the long, clean finish.",, Nov 2005
94.0,Guatemala Antigua – Finca La Tacita,"A voluptuously sweet coffee, with roundly integrated acidity, great balance and elegance, and a resonant, cherry-toned fruit that carries through the profile from the intense aroma to the rich, finely clean finish. Complicating notes of fresh cedar, flowers and black currant in both aroma and cup. The fruit turns slightly chocolate toward the finish.",, Nov 2005
88.0,Hula Daddy 100% Kona Peaberry,"A simple, rich, deeply dimensioned dark-roasted cup. Sweetly roasty in the aroma with semi-sweet chocolate notes. In the cup the roast continued to dominate with mildly charred wood tones overlaying semi-sweet chocolate and perhaps some dry berry notes. Rich, clean finish with continued dry chocolate notes.",, Oct 2005
91.0,Ethiopia Yirgacheffe Natural Idido Misty Valley,"An exotic, almost violent cup. The aroma is lush with intense, shifting ripe to overripe fruit and floral notes, blueberry most distinctly, with pungent, sweet spice undertones. In the cup the fruit notes turn markedly winy, or perhaps cidery. A fermented version of blueberry remains dominant, but the rich, complexly suggestive fruit notes hint at chocolate as well. A slight, pungent saltiness shadows the cup, but smoothes out reassuringly in a convincingly smooth, long finish.",, Oct 2005
88.0,"Smuggler’s Brew, Medium-Dark Roast",Very impressive aroma: deep and lush with low-toned fruit (banana?) notes and hints of cedar and chocolate. In the cup crisp and roasty but still sweet with floral notes and a rich fruit that reads as semi-sweet chocolate. Simple but cleanly sweet finish.,, Oct 2005
87.0,Colombia La Carol,"Intense aroma: cedar, caramel, and a hint of fruit that reads as semi-sweet chocolate. Round and full in the cup, with the pungent, cedar-toned chocolate complicated by a shimmer of orange citrus. The pleasingly pungent cedar tones turn a bit heavy and astringent in the finish.",, Oct 2005
88.0,Honduras El Puente,"Smoky, cedar- and cherry-toned fruit in the aroma. In the cup round, rich, bittersweet, with a tart, cherryish chocolate - think pie cherries rolled in unsweetened chocolate - and a sweet, floral-toned acidity. The finish strikes me as slightly too astringent.",, Oct 2005
88.0,Honduras El Puente,"Gently bittersweet aroma with chocolate, cherry and cedar notes. Roundly rich in the cup, with distinct dry cocoa and surprising floral notes. Sweet and rich in the short finish, with a slight astringent bite in the long. Gains in power and quiet complexity as it cools.",, Oct 2005
89.0,Nicaragua Las Termopilas,"A quiet, very sweet, delicately chocolate-toned coffee. Caramel and chocolate tones dominate in aroma and cup, gently complicated by floral top notes. Slightly astringent in the long finish.",, Oct 2005
89.0,Bolivia Eusebio Marca,"A quiet but deeply rich coffee. Fresh-cut cedar and semi-sweet chocolate carry from the husky aroma through pungently sweet cup to an impressively long, resonant finish.",, Oct 2005
90.0,Guatemala Finca Calahute Alto,"Slight cedary roastiness in the aroma, with a peach- or banana-toned dark chocolate that carries into the cup with a rich, pungent sweetness. The low-toned fruit lingers pleasingly in the long finish.",, Oct 2005
90.0,Nicaragua Las Termopilas,"Extraordinary aroma: high-toned, delicate but intense, lilac and a chocolaty lemon. The chocolate-lemon and floral notes carry into the cup, but are backgrounded by a sweet but intense acidity. Clean, sweet finish.",, Oct 2005
91.0,Honduras Finca El Mirador,"A crisp, malty fruit runs through the profile, suggesting a low key bouquet of possibilities: peach, cedar, chocolate, black currant, cherry. The finish is particularly impressive, rich, sweet, long, and nuanced with persistent berry and cherry tones.",Price: NA, Oct 2005
91.0,Panama Esmeralda Special,"High-toned, complex aroma: lemon, flowers, sweet herbs, perhaps a cedar-toned, semi-sweet chocolate. Smoothes and quiets in the cup, with the semi-sweet chocolate, lemon and herb notes dominating. Slight but pleasing astringency in the finish.",, Oct 2005
91.0,Honduras El Mirador,"Deep aroma with dry floral and tart berry and chocolate notes. Sweetly high-toned and acidy in the cup, delicately rich, hints of dry berry, sweet herb, flowers. Lightly astringent but refreshing finish.",, Oct 2005
92.0,Panama Esmeralda Especial,"Exquisitely delicate aroma suggests a fine Oolong tea, with extravagant floral notes but a distinct (and coffeeish) hint of chocolate. The chocolate strengthens in the cup, with a tartly sweet, lemon-toned acidity. The lemon-chocolate notes outlast a gentle astringency in the long, pleasing finish.",Price: NA, Oct 2005
88.0,Fair Trade Organic Peru,"Lushly complex but delicate aroma, alive with floral and low-acid fruit notes: apple perhaps, even banana, leaning toward chocolate. In the cup displays a simplifying sharpness when hot, but softens and sweetens as the cup cools. The seductively low-acid fruit notes persist from aroma into cup, reading as red wine and chocolate. The finish is long and rich with a slight astringent edge.",, Sep 2005
90.0,Ecco Reserve Espresso,"A refined, quietly understated espresso. Delicately complex aroma with vanilla and milk chocolate innuendos. Medium body, smooth mouthfeel in the small cup, balanced in flavor with a slight cedary sharpness and semi-sweet chocolate notes. Maintains its dry chocolate, muted fruit elegance nicely in milk. Co-taster Ted Lingle's rating: 91; Ken's: 89. Nominating reader Teri Bolla remarks accurately on this blend's balance, ""total finesse"" and ""fruit/cocoa floral"" character.",, Sep 2005
80.0,Espresso,"For both Ken (81) and co-taster Ted Lingle (79) the aroma was muted and burned. Ted found the body in the small cup light; Ken (81) found it fuller but rough in mouthfeel. Nor did Ken or Ted have much positive to say about flavor: pungent and rough for Ted, burned and sharp for Ken. In milk pleasantly sweet but thin-bodied for Ted; Ken was more positive here, finding that the milk smoothed out the sharply roasty character of the coffee, turning it toward a pleasing fresh leather and a clove-toned spice. The reader who nominated this blend found it ""exceptional, that's all.""",Price: NA, Sep 2005
82.0,Espresso Paladino,"Once past the aroma, co-taster Ted Lingle (79) had little positive to say about this blend, finding it lean in body, rather burned/bitter in flavor, and weak in presence in milk. Ken (84) also found the mouthfeel too lean and the finish too astringent, but enjoyed the berry-like, chocolate-leaning fruit that carried through the profile from aroma to milk. The reader who nominated this blend said he wanted ""to see if this espresso is everything it is claimed it is.""",, Sep 2005
86.0,"Organic Espresso, N. Italian Style","Ken and co-taster Ted Lingle ended with comparable overall ratings (Ken 85, Ted 86) but differed in how they got there. Ted found the aroma a bit flat; Ken found it delicate, with toast, apple and floral notes. Ted found the body fuller and the mouthfeel more substantial than Ken did. Both found the flavor in the small cup toasty/smoky and a bit sharp in the finish. Both admired the way the blend rounded and sweetened in milk. Nominating reader Robert Bobbs praised this blend as ""perfectly balanced ... big body, slightly sweet, not too much acidity but enough to enliven the cup; holds up well in big milky drinks but is fantastic as a straight shot.""",, Sep 2005
87.0,Ambrosia Espresso,"An attractive if underpowered espresso. Muted notes of flowers, fruit and chocolate in the aroma. In the small cup medium-bodied, supple in mouthfeel, but limited in flavor: some floral hints persist but the main impression is a thinnish pungency that Ken (87) called smoky and co-taster Ted Lingle (86) spicy. Nevertheless, rounds and richens in the finish, and reveals a round, semi-sweet chocolate character in milk. Nominating reader Andrey Akselrod says simply ""It is one of my favorite espressos.""",, Sep 2005
88.0,Custom Espresso,"Delicate floral and vanilla-toned aroma, clean and precious. In the small cup medium-bodied, with a sweet, softly fruity character that suggests banana, perhaps, or papaya. Long, sweetly resonant finish with a slight astringent bite. Co-taster Ted Lingle (88) felt this soft, delicate blend faded a bit in milk; Ken (88) found it limited perhaps in nuance but sweet and substantial in presence. Nominating reader Martin Freeman exclaims that this ""best espresso blend ever ... rich, creamy ... deep, fragrant ..."" is ""WORLD CLASS.""",, Sep 2005
89.0,Indian-Indonesian Espresso,"Ken (90) liked this espresso with its earthy-musty influenced aromatics considerably more than co-taster Ted Lingle (87). In the aroma, vanilla, floral, earth, leather and fruit notes. In the small cup medium body, leanish but smooth mouthfeel, with a rather sharp, musty/fruity flavor that persisted in the mildly astringent but resonant finish. Probably at its best in milk, which rounded and softened the coffee, turning the musty fruit toward a pleasingly complex chocolate. Reader Adam Harvey testifies that ""Simply put, [this] is the best espresso I have ever tasted. And I have tasted plenty.""",, Sep 2005
90.0,Finesso Espresso,"A full-bodied espresso with exotic aromatics. Floral and fruit tones throughout the profile, with pungent notes that read as herbal for co-taster Ted Lingle (90) and licorice-like and smoky for Ken (89). For Ken the full body and heavy mouthfeel seemed partly to stifle flavor in the small cup, but for both Ken and Ted this blend came into its own in milk, where it rounded and sweetened richly without losing power or nuance. Nominated by Kemp LaMunyon of Las Vegas.",, Sep 2005
91.0,Hayes Valley Espresso,"A smoky, cedary espresso with a deep-toned fruit that in the small cup suggests semi-sweet chocolate or perhaps a rich port wine. Ken (90) and co-taster Ted Lingle (93) differed a bit on this blend's impact in milk: Ted found this blend mastered milk with an impressive sweetness and richness; for Ken the chocolate carried nicely into milk but the mouthfeel was a bit lean. Nominating reader Christopher Losa testified to his admiration for this blend in almost lurid terms: ""rich, thick, and chocolaty...the way it syrups out of the portafilter is absolutely sexy...comparative to a California Zin or a Petit Syrah fruit bomb wine.'",, Sep 2005
91.0,Espresso Temescal,"Exceptionally complex espresso that maintains aromatic intrigue from aroma through a rather majestic finish in milk. Elegant aroma with deep-toned fruit and herb notes. In the small cup smooth in mouthfeel and medium-full in body, slightly sharp and acidy in structure but with a continued fruity complexity that reads persuasively as chocolate. Both co-cupper Ted Lingle (92) and Ken (90) were particularly impressed by this blend's performance in milk: lavishly fruity and chocolaty with a rich, clean finish. Blue Bottle's espressos were nominated by reader Christopher Losa.",, Sep 2005
92.0,Peggy Sue’s Espresso,"A crisply classic espresso. Fresh leather and spice notes in the aroma. In the small cup the mouthfeel is a bit lean but the flavor complex: dry berry, wine, semi-sweet chocolate, cedar. The wine and berry notes persist in the long, clean finish. In milk perhaps a bit lean in mouthfeel, but the cedar and berry notes bloom sweetly. Ken's rating: 90. Co-taster Ted Lingle's: 93. Turns out this espresso was nominated by the roaster, Peggy Sue herself, but roasters are readers too.",, Sep 2005
92.0,Espresso Bella Luna,"An impressively sweet, smooth, deeply dimensioned, softly complex espresso. Co-cupper Ted Lingle (92) used the term ""resonant"" twice to describe flavor and finish in the small cup. Ken (90) was most impressed by the details: a fresh-cut cedar character that was pungent but sweet and round, and wine-toned fruit notes. Bloomed in milk with discreet balance and a rich chocolate. Reader Chris Horn nominated another of Supreme Bean's espresso blends, but we ended up reviewing this one instead (don't ask).",, Sep 2005
93.0,Daterra Reserve,"Both Ken and co-taster Ted Lingle remarked on the ""lush but elegant"" (Ken) aroma and fat, buttery body of this single-origin espresso. In the small cup, dry berry notes and semi-sweet chocolate. Blooms sweetly and richly in milk. Ken found the flavor in cup and milk a bit too simple, limiting his score to a 90, but for Ted the profile throughout was complete, classic, and worth a resounding 95. Nominating reader Teri Bolla clearly agrees with Ted: ""incredibly balanced, round, extremely smooth, shows total finesse, abundant chocolate...thick and rich on the palate.""",, Sep 2005
84.0,Costa Rica Dota Tarrazu SHB Peaberry,"The aroma displays a fruit complicated by aromatic wood tones that co-cupper Rodger Owen associated with pine and Ken with cedar. The body is light, the mouthfeel bordering on thin, the flavor delicate and tartly sweet, with sustained aromatic wood notes. Both Ken and Rodger found the finish clean, simple and rather short.",, Aug 2005
85.0,Costa Rica Organic,"Round, rich, rather simple coffee, with spicy (co-cupper Rodger Owen) and gingery (Ken) notes in the aroma. In the cup a soft, sweet acidity and buttery mouthfeel with a low-toned fruit that to Ken suggested prune and semi-sweet chocolate.",, Aug 2005
87.0,Organic Fair-Trade Costa Rica,"Muted aroma with notes that Ken called ""quietly pungent"" and co-cupper Rodger ""smoky."" Ken also found pleasantly floral top notes as well. In the cup substantial body and smooth mouthfeel; the pungent notes in the aroma reappear as nut (Rodger) or semi-sweet chocolate (Ken). Simple, sweet short finish, very slight astringency in the long.",Price: NA, Aug 2005
87.0,"Costa Rica SHB, Central Valley Monte Crisol","In the aroma intense aromatic wood notes suggested cedar to Ken, pine to co-cupper Rodger Owen. The sweet spice and low-toned fruit notes fade in a roast-influenced, rather simple cup, balanced but limited. The sweet spice suggestions surfaced again in an admirably long, resonant finish.",, Aug 2005
88.0,Organic Panama Boquete Casa Ruiz,"Intense, rather acidy aroma with vanilla-toned chocolate and fruit notes. In the cup the acidity was either sweet and lushly lively (Ken) or a touch too soft (co-cupper Rodger Owen), the flavor a bit too simple (Rodger) or intriguing in its simultaneous sensory allusions to wine and chocolate (Ken).",, Aug 2005
88.0,Costa Rica Heirloom Typica,"Deep, rich, roasty aroma with considerable complexity: Ken and co-cupper Rodger Owen found flowers (especially), cloves, fresh cedar, caramel. Both found the cup medium-bodied and intensely and pungently bittersweet, with shimmers of flowers and a low-toned fruity character that suggested pipe tobacco to Rodger and a caramelly fruit to Ken. Ken's sample finished cleanly and richly, even with a hint of semi-sweet chocolate, but Rodger drastically reduced his final rating owing to what he described as metallic, rubbery end notes, perhaps a mild roasting fault.",, Aug 2005
90.0,Panama Don Pachi Estate Geisha,"Exceptional aroma: floral notes complicated by vanilla for co-cupper Rodger Owen and lemon and pineapple for Ken. In the cup brightly but sweetly acidy and delicately smooth in mouthfeel with a subtly balanced flavor that disappointed Rodger but excited Ken with its jasmine-like floral notes and (for Ken at least) a rich, chocolaty lemon.",Price: NA, Aug 2005
